,cur_gameloop,joint_action,layout,layout_name,reward,score,state,time_elapsed,time_left,trial_id,player_0_is_human,player_1_is_human,player_0_id,player_1_id
2031,888.0,"[[-1, 0], 'INTERACT']","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,115.0,"{""players"": [{""position"": [5, 2], ""orientation"": [0, -1], ""held_object"": {""name"": ""onion"", ""position"": [5, 2]}}, {""position"": [3, 3], ""orientation"": [1, 0], ""held_object"": {""name"": ""dish"", ""position"": [3, 3]}}], ""objects"": [{""name"": ""soup"", ""position"": [4, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 3]}, {""name"": ""onion"", ""position"": [4, 3]}, {""name"": ""onion"", ""position"": [4, 3]}], ""cooking_tick"": 17, ""is_cooking"": true, ""is_ready"": false, ""is_idle"": false, ""cook_time"": 20, ""_cooking_tick"": 17}, {""name"": ""soup"", ""position"": [4, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 2]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",133.878,46.0,76,True,True,32,33
2032,889.0,"[[0, 0], 'INTERACT']","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,115.0,"{""players"": [{""position"": [5, 2], ""orientation"": [-1, 0], ""held_object"": {""name"": ""onion"", ""position"": [5, 2]}}, {""position"": [3, 3], ""orientation"": [1, 0], ""held_object"": {""name"": ""dish"", ""position"": [3, 3]}}], ""objects"": [{""name"": ""soup"", ""position"": [4, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 3]}, {""name"": ""onion"", ""position"": [4, 3]}, {""name"": ""onion"", ""position"": [4, 3]}], ""cooking_tick"": 18, ""is_cooking"": true, ""is_ready"": false, ""is_idle"": false, ""cook_time"": 20, ""_cooking_tick"": 18}, {""name"": ""soup"", ""position"": [4, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 2]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",134.028,46.0,76,True,True,32,33
2033,890.0,"[[0, -1], 'INTERACT']","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,115.0,"{""players"": [{""position"": [5, 2], ""orientation"": [-1, 0], ""held_object"": {""name"": ""onion"", ""position"": [5, 2]}}, {""position"": [3, 3], ""orientation"": [1, 0], ""held_object"": {""name"": ""dish"", ""position"": [3, 3]}}], ""objects"": [{""name"": ""soup"", ""position"": [4, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 3]}, {""name"": ""onion"", ""position"": [4, 3]}, {""name"": ""onion"", ""position"": [4, 3]}], ""cooking_tick"": 19, ""is_cooking"": true, ""is_ready"": false, ""is_idle"": false, ""cook_time"": 20, ""_cooking_tick"": 19}, {""name"": ""soup"", ""position"": [4, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 2]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",134.178,46.0,76,True,True,32,33
2034,891.0,"[[0, 0], 'INTERACT']","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,115.0,"{""players"": [{""position"": [5, 2], ""orientation"": [0, -1], ""held_object"": {""name"": ""onion"", ""position"": [5, 2]}}, {""position"": [3, 3], ""orientation"": [1, 0], ""held_object"": {""name"": ""dish"", ""position"": [3, 3]}}], ""objects"": [{""name"": ""soup"", ""position"": [4, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 3]}, {""name"": ""onion"", ""position"": [4, 3]}, {""name"": ""onion"", ""position"": [4, 3]}], ""cooking_tick"": 20, ""is_cooking"": false, ""is_ready"": true, ""is_idle"": false, ""cook_time"": 20, ""_cooking_tick"": 20}, {""name"": ""soup"", ""position"": [4, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 2]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",134.329,46.0,76,True,True,32,33
2035,892.0,"[[0, 0], 'INTERACT']","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,115.0,"{""players"": [{""position"": [5, 2], ""orientation"": [0, -1], ""held_object"": {""name"": ""onion"", ""position"": [5, 2]}}, {""position"": [3, 3], ""orientation"": [1, 0], ""held_object"": {""name"": ""soup"", ""position"": [3, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [3, 3]}, {""name"": ""onion"", ""position"": [3, 3]}, {""name"": ""onion"", ""position"": [3, 3]}], ""cooking_tick"": 20, ""is_cooking"": false, ""is_ready"": true, ""is_idle"": false, ""cook_time"": 20, ""_cooking_tick"": 20}}], ""objects"": [{""name"": ""soup"", ""position"": [4, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 2]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",134.48,46.0,76,True,True,32,33
2036,893.0,"[[-1, 0], [0, 0]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,115.0,"{""players"": [{""position"": [5, 2], ""orientation"": [0, -1], ""held_object"": {""name"": ""onion"", ""position"": [5, 2]}}, {""position"": [3, 3], ""orientation"": [1, 0], ""held_object"": {""name"": ""soup"", ""position"": [3, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [3, 3]}, {""name"": ""onion"", ""position"": [3, 3]}, {""name"": ""onion"", ""position"": [3, 3]}], ""cooking_tick"": 20, ""is_cooking"": false, ""is_ready"": true, ""is_idle"": false, ""cook_time"": 20, ""_cooking_tick"": 20}}], ""objects"": [{""name"": ""soup"", ""position"": [4, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 2]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",134.632,45.0,76,True,True,32,33
2037,894.0,"[[0, 0], [0, -1]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,115.0,"{""players"": [{""position"": [5, 2], ""orientation"": [-1, 0], ""held_object"": {""name"": ""onion"", ""position"": [5, 2]}}, {""position"": [3, 3], ""orientation"": [1, 0], ""held_object"": {""name"": ""soup"", ""position"": [3, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [3, 3]}, {""name"": ""onion"", ""position"": [3, 3]}, {""name"": ""onion"", ""position"": [3, 3]}], ""cooking_tick"": 20, ""is_cooking"": false, ""is_ready"": true, ""is_idle"": false, ""cook_time"": 20, ""_cooking_tick"": 20}}], ""objects"": [{""name"": ""soup"", ""position"": [4, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 2]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",134.782,45.0,76,True,True,32,33
2038,895.0,"['INTERACT', [0, -1]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,115.0,"{""players"": [{""position"": [5, 2], ""orientation"": [-1, 0], ""held_object"": {""name"": ""onion"", ""position"": [5, 2]}}, {""position"": [3, 2], ""orientation"": [0, -1], ""held_object"": {""name"": ""soup"", ""position"": [3, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [3, 2]}, {""name"": ""onion"", ""position"": [3, 2]}, {""name"": ""onion"", ""position"": [3, 2]}], ""cooking_tick"": 20, ""is_cooking"": false, ""is_ready"": true, ""is_idle"": false, ""cook_time"": 20, ""_cooking_tick"": 20}}], ""objects"": [{""name"": ""soup"", ""position"": [4, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 2]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",134.931,45.0,76,True,True,32,33
2039,896.0,"[[0, -1], [0, 0]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,115.0,"{""players"": [{""position"": [5, 2], ""orientation"": [-1, 0], ""held_object"": null}, {""position"": [3, 2], ""orientation"": [0, -1], ""held_object"": {""name"": ""soup"", ""position"": [3, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [3, 2]}, {""name"": ""onion"", ""position"": [3, 2]}, {""name"": ""onion"", ""position"": [3, 2]}], ""cooking_tick"": 20, ""is_cooking"": false, ""is_ready"": true, ""is_idle"": false, ""cook_time"": 20, ""_cooking_tick"": 20}}], ""objects"": [{""name"": ""soup"", ""position"": [4, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 2]}, {""name"": ""onion"", ""position"": [4, 2]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",135.083,45.0,76,True,True,32,33
2040,897.0,"[[0, 0], [0, 0]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,115.0,"{""players"": [{""position"": [5, 2], ""orientation"": [0, -1], ""held_object"": null}, {""position"": [3, 2], ""orientation"": [0, -1], ""held_object"": {""name"": ""soup"", ""position"": [3, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [3, 2]}, {""name"": ""onion"", ""position"": [3, 2]}, {""name"": ""onion"", ""position"": [3, 2]}], ""cooking_tick"": 20, ""is_cooking"": false, ""is_ready"": true, ""is_idle"": false, ""cook_time"": 20, ""_cooking_tick"": 20}}], ""objects"": [{""name"": ""soup"", ""position"": [4, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 2]}, {""name"": ""onion"", ""position"": [4, 2]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",135.234,45.0,76,True,True,32,33
2041,898.0,"['INTERACT', 'INTERACT']","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,5.0,120.0,"{""players"": [{""position"": [5, 2], ""orientation"": [0, -1], ""held_object"": null}, {""position"": [3, 2], ""orientation"": [0, -1], ""held_object"": {""name"": ""soup"", ""position"": [3, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [3, 2]}, {""name"": ""onion"", ""position"": [3, 2]}, {""name"": ""onion"", ""position"": [3, 2]}], ""cooking_tick"": 20, ""is_cooking"": false, ""is_ready"": true, ""is_idle"": false, ""cook_time"": 20, ""_cooking_tick"": 20}}], ""objects"": [{""name"": ""soup"", ""position"": [4, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 2]}, {""name"": ""onion"", ""position"": [4, 2]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",135.385,45.0,76,True,True,32,33
2042,899.0,"[[0, 0], [0, 0]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,120.0,"{""players"": [{""position"": [5, 2], ""orientation"": [0, -1], ""held_object"": {""name"": ""onion"", ""position"": [5, 2]}}, {""position"": [3, 2], ""orientation"": [0, -1], ""held_object"": null}], ""objects"": [{""name"": ""soup"", ""position"": [4, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 2]}, {""name"": ""onion"", ""position"": [4, 2]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",135.537,44.0,76,True,True,32,33
2043,900.0,"[[-1, 0], [0, 0]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,120.0,"{""players"": [{""position"": [5, 2], ""orientation"": [0, -1], ""held_object"": {""name"": ""onion"", ""position"": [5, 2]}}, {""position"": [3, 2], ""orientation"": [0, -1], ""held_object"": null}], ""objects"": [{""name"": ""soup"", ""position"": [4, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 2]}, {""name"": ""onion"", ""position"": [4, 2]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",135.686,44.0,76,True,True,32,33
2044,901.0,"[[0, 0], [0, 1]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,120.0,"{""players"": [{""position"": [5, 2], ""orientation"": [-1, 0], ""held_object"": {""name"": ""onion"", ""position"": [5, 2]}}, {""position"": [3, 2], ""orientation"": [0, -1], ""held_object"": null}], ""objects"": [{""name"": ""soup"", ""position"": [4, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 2]}, {""name"": ""onion"", ""position"": [4, 2]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",135.83700000000002,44.0,76,True,True,32,33
2045,902.0,"[[0, 0], [0, 1]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,120.0,"{""players"": [{""position"": [5, 2], ""orientation"": [-1, 0], ""held_object"": {""name"": ""onion"", ""position"": [5, 2]}}, {""position"": [3, 3], ""orientation"": [0, 1], ""held_object"": null}], ""objects"": [{""name"": ""soup"", ""position"": [4, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 2]}, {""name"": ""onion"", ""position"": [4, 2]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",135.988,44.0,76,True,True,32,33
2046,903.0,"[[0, 0], [0, 0]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,120.0,"{""players"": [{""position"": [5, 2], ""orientation"": [-1, 0], ""held_object"": {""name"": ""onion"", ""position"": [5, 2]}}, {""position"": [3, 3], ""orientation"": [0, 1], ""held_object"": null}], ""objects"": [{""name"": ""soup"", ""position"": [4, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 2]}, {""name"": ""onion"", ""position"": [4, 2]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",136.139,44.0,76,True,True,32,33
2047,904.0,"['INTERACT', 'INTERACT']","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,120.0,"{""players"": [{""position"": [5, 2], ""orientation"": [-1, 0], ""held_object"": {""name"": ""onion"", ""position"": [5, 2]}}, {""position"": [3, 3], ""orientation"": [0, 1], ""held_object"": null}], ""objects"": [{""name"": ""soup"", ""position"": [4, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 2]}, {""name"": ""onion"", ""position"": [4, 2]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",136.291,44.0,76,True,True,32,33
2048,905.0,"[[0, 0], [0, 0]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,120.0,"{""players"": [{""position"": [5, 2], ""orientation"": [-1, 0], ""held_object"": null}, {""position"": [3, 3], ""orientation"": [0, 1], ""held_object"": {""name"": ""dish"", ""position"": [3, 3]}}], ""objects"": [{""name"": ""soup"", ""position"": [4, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 2]}, {""name"": ""onion"", ""position"": [4, 2]}, {""name"": ""onion"", ""position"": [4, 2]}], ""cooking_tick"": 1, ""is_cooking"": true, ""is_ready"": false, ""is_idle"": false, ""cook_time"": 20, ""_cooking_tick"": 1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",136.442,44.0,76,True,True,32,33
2049,906.0,"[[0, -1], [0, -1]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,120.0,"{""players"": [{""position"": [5, 2], ""orientation"": [-1, 0], ""held_object"": null}, {""position"": [3, 3], ""orientation"": [0, 1], ""held_object"": {""name"": ""dish"", ""position"": [3, 3]}}], ""objects"": [{""name"": ""soup"", ""position"": [4, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 2]}, {""name"": ""onion"", ""position"": [4, 2]}, {""name"": ""onion"", ""position"": [4, 2]}], ""cooking_tick"": 2, ""is_cooking"": true, ""is_ready"": false, ""is_idle"": false, ""cook_time"": 20, ""_cooking_tick"": 2}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",136.591,43.0,76,True,True,32,33
